Label0,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,file_name,genre,possibility0,possibility1,possibility2,possibility3,possibility4,possibility5,possibility6,possibility7,possibility8,possibility9
compact disc,data storage device,product design,font,,,,,,,a3605328082_2.jpg,rock,0.8836858868598938,0.7459838390350342,0.6461644768714905,0.5385909676551819,,,,,,
chin,facial hair,finger,moustache,photo caption,product,thumb,beard,,,a3057473139_2.jpg,rock,0.8335731029510498,0.7849557995796204,0.6847617030143738,0.6213207244873047,0.5366733074188232,0.5237893462181091,0.5166788697242737,0.5011379718780518,,
mammal,fauna,tail,organism,font,wing,drawing,art,feather,artwork,a4079866338_2.jpg,rock,0.9228026270866394,0.9223763942718506,0.7403767704963684,0.6722089648246765,0.6045993566513062,0.6037937998771667,0.5965480208396912,0.5884178280830383,0.5734820365905762,0.5668551921844482
dog,dog breed,dog like mammal,mammal,vertebrate,old english bulldog,olde english bulldogge,bulldog,puppy love,toy bulldog,a2340876810_2.jpg,rock,0.9676452875137328,0.9392812848091124,0.9358336329460144,0.9226475954055786,0.9037036895751952,0.8655129075050354,0.8522621989250183,0.8245380520820618,0.8093292117118835,0.8073958754539491
serpent,black and white,snake,drawing,monochrome,reptile,automotive design,scaled reptile,font,monochrome photography,a3572824987_2.jpg,rock,0.9445948004722596,0.9348248243331908,0.8355960249900818,0.7619075775146484,0.7284163832664491,0.7244504690170288,0.7192195653915405,0.7050208449363708,0.6988767385482788,0.6978757381439209
painting,water,art,geology,rock,,,,,,a3803536472_2.jpg,rock,0.8130521178245544,0.6904821395874023,0.6156761646270752,0.5773686766624451,0.5451163649559021,,,,,
yellow,fauna,art,drawing,painting,flower,tree,organism,modern art,font,a1556899735_2.jpg,rock,0.9286098480224608,0.8589624762535095,0.8219222426414491,0.7809852361679077,0.7486174702644348,0.7094249129295349,0.7016072273254395,0.7013592720031738,0.6660908460617065,0.6392338871955872
yellow,close up,orange,organism,macro photography,sky,texture,grass family,computer wallpaper,,a2709359869_2.jpg,rock,0.9357237219810486,0.8225890398025513,0.8167843222618103,0.7267876267433167,0.5581668615341187,0.5310064554214478,0.5259045958518982,0.5129960179328918,0.5080508589744568,
face,nose,eye,head,forehead,cheek,art,mouth,watercolor paint,portrait,a2137262038_2.jpg,rock,0.967814326286316,0.9244648814201356,0.8910297751426697,0.8605467081069946,0.8602187633514404,0.7441465854644775,0.7431498765945435,0.6856421232223511,0.6572036147117615,0.6373136639595032
art,painting,illustration,visual arts,miniature,font,,,,,a1847594353_2.jpg,rock,0.870499849319458,0.6622506380081177,0.6574377417564392,0.5914673805236816,0.5522663593292236,0.5181300640106201,,,,
compact disc,dvd,product,font,product design,label,brand,circle,,,a4075878893_2.jpg,rock,0.8488969802856445,0.7406126856803894,0.7171186208724976,0.6607715487480164,0.5969670414924622,0.5904549360275269,0.5765882134437561,0.530764639377594,,
line art,black and white,line,design,area,drawing,organism,font,pattern,symmetry,a4272707979_2.jpg,rock,0.929158091545105,0.9100920557975768,0.7414082884788513,0.7321542501449585,0.6720095872879028,0.6648944020271301,0.663033664226532,0.6434657573699951,0.6208270788192749,0.6161566376686096
art,painting,modern art,artwork,visual arts,picture frame,illustration,,,,a2603842170_2.jpg,rock,0.9111904501914978,0.8334872722625732,0.7787486910820007,0.6171261668205261,0.5333884358406067,0.5232177972793579,0.5105798244476318,,,
art,cartoon,fictional character,illustration,fiction,graphics,superhero,graphic design,,,a3851084217_2.jpg,rock,0.9120402336120604,0.9109959602355956,0.8739583492279053,0.7271707653999329,0.705626904964447,0.5858492851257324,0.5783300399780273,0.5450169444084167,,
green,text,graphic design,poster,art,illustration,design,font,product design,advertising,a1181369427_2.jpg,rock,0.9469873905181884,0.8612774014472961,0.8253468871116638,0.8203361034393309,0.7630574703216553,0.7424610257148743,0.7057534456253052,0.6412662267684937,0.5943074822425842,0.5408190488815308
hair,human hair color,hairstyle,blond,layered hair,long hair,hair coloring,forehead,brown hair,bangs,a2157356375_2.jpg,rock,0.9836626052856444,0.913829505443573,0.9119881987571716,0.8301464915275574,0.8161246180534363,0.7735711336135864,0.7595418095588684,0.7216575145721436,0.7194004654884338,0.7174389362335205
poster,album cover,art,comic book,fictional character,font,fiction,comics artist,comics,military organization,a3304946464_2.jpg,rock,0.8642541766166687,0.7384280562400818,0.7260054349899292,0.7210963368415833,0.6472275257110596,0.6388744115829468,0.5868142247200012,0.5703592896461487,0.5477529168128967,0.5434055328369141
yellow,text,orange,art,graphic design,font,poster,design,modern art,illustration,a2496212804_2.jpg,rock,0.9335240721702576,0.8888031840324402,0.886526346206665,0.8821132779121399,0.8136658668518066,0.7966063022613525,0.7883039712905884,0.6621781587600708,0.6604302525520325,0.6597731113433838
black and white,text,art,font,monochrome photography,monochrome,drawing,calligraphy,visual arts,pattern,a3874929894_2.jpg,rock,0.9419648051261902,0.8830719590187073,0.8391890525817871,0.8323713541030884,0.7893248796463013,0.7285013794898987,0.7060925960540771,0.6997702717781067,0.5506292581558228,0.533065915107727
red,text,font,line,circle,organ,area,love,angle,graphics,a1351300778_2.jpg,rock,0.9721329808235168,0.948317289352417,0.8618929386138916,0.7171680331230164,0.7089895009994507,0.6740571856498718,0.6720095872879028,0.6502025127410889,0.5781489610671997,0.5410257577896118
nature,sky,text,morning,atmosphere,phenomenon,biome,reflection,sunlight,computer wallpaper,a1627943166_2.jpg,rock,0.957406759262085,0.9524669051170348,0.8927389979362488,0.7824286222457886,0.76206374168396,0.7547649145126343,0.6922663450241089,0.6693031191825867,0.6407897472381592,0.6342298984527588
text,font,black and white,product,logo,monochrome,brand,graphics,product,,a1369633809_2.jpg,rock,0.942449390888214,0.8922353386878967,0.8682832121849059,0.8044328689575195,0.7563077807426453,0.710157573223114,0.5980129837989807,0.5318205356597899,0.5222313404083252,
cartoon,text,poster,art,fictional character,fiction,font,recreation,advertising,graphics,a2821611201_2.jpg,rock,0.8850945234298706,0.8534024357795715,0.807693600654602,0.6584723591804504,0.6480343341827393,0.6469787359237671,0.636513888835907,0.6041905283927917,0.5673512816429138,0.5362117290496826
text,poster,love,font,mouth,organ,graphics,photo caption,lip,advertising,a3396373681_2.jpg,rock,0.8846844434738159,0.8037214279174805,0.7768244743347168,0.6910042762756348,0.6909494400024414,0.6883720755577087,0.5967935919761658,0.5882431864738464,0.5847780704498291,0.5229848623275757
text,font,product,product,graphic design,organism,line,area,human behavior,logo,a1657870719_2.jpg,rock,0.9554832577705384,0.8886914849281311,0.8278908729553223,0.7284144759178162,0.7269490361213684,0.6916981339454651,0.6881058216094971,0.6720095872879028,0.6674720048904419,0.6567670106887817
album cover,outerwear,fashion,fur,font,,,,,,a1496474605_2.jpg,rock,0.874068021774292,0.734014630317688,0.7203523516654968,0.6789652705192566,0.5207445621490479,,,,,
atmosphere,sky,smoke,darkness,atmosphere of earth,phenomenon,night,midnight,special effects,computer wallpaper,a2754982638_2.jpg,rock,0.9054583311080932,0.8609252572059631,0.849557638168335,0.8283888101577759,0.7911773324012756,0.7547649145126343,0.7320894598960876,0.5724170207977295,0.5528687238693237,0.5476797819137573
green,album cover,text,human behavior,friendship,font,album,,,,a2895346239_2.jpg,rock,0.9327368736267091,0.8837442994117737,0.8637470006942749,0.8120293021202087,0.648845911026001,0.6469182372093201,0.5400800108909607,,,
black and white,text,poster,phenomenon,monochrome photography,medical imaging,monochrome,font,radiology,heat,a4170498552_2.jpg,rock,0.9155271053314208,0.8981696963310242,0.7972331047058105,0.7547649145126343,0.7518106698989868,0.7187828421592712,0.6913750171661377,0.6663201451301575,0.6315128803253174,0.5677862167358398
black and white,sky,atmosphere,monochrome photography,highland,horizon,photography,cloud,atmosphere of earth,phenomenon,a1575215820_2.jpg,rock,0.9415696263313292,0.934204638004303,0.908259093761444,0.9073431491851808,0.8766406774520874,0.8757814168930054,0.8507358431816101,0.8289287090301514,0.8150845766067505,0.7547649145126343
outerwear,phenomenon,album cover,jacket,winter,gentleman,brand,,,,a2936114030_2.jpg,rock,0.8018591403961182,0.7547649145126343,0.743245542049408,0.6916934251785278,0.6716688871383667,0.5944574475288391,0.5149981379508972,,,
text,font,graphics,brand,signage,logo,space,,,,a3158399489_2.jpg,rock,0.8801276087760925,0.8217944502830505,0.5747193694114685,0.5625307559967041,0.558822512626648,0.5485221147537231,0.5085715651512146,,,
cartoon,fictional character,poster,graphic design,font,graphics,logo,computer wallpaper,brand,fiction,a2445204364_2.jpg,rock,0.8661926984786987,0.7111057639122009,0.6797599792480469,0.6682692170143127,0.641463577747345,0.6179644465446472,0.6075171232223511,0.537902295589447,0.5220009684562683,0.5100192427635193
branch,sky,darkness,tree,night,phenomenon,atmosphere,wood,computer wallpaper,twig,a3415279976_2.jpg,rock,0.8960863947868347,0.8543362021446228,0.8233471512794495,0.7836225628852844,0.7685096263885498,0.7547649145126343,0.7293702363967896,0.702591061592102,0.6429077386856079,0.641972541809082
art,font,organism,illustration,graphics,creative arts,,,,,a4193594078_2.jpg,rock,0.906388521194458,0.7012352347373962,0.6434585452079773,0.5763970613479614,0.5345460772514343,0.5035296082496643,,,,
white,black and white,mammal,cartoon,vertebrate,horse like mammal,font,head,line art,text,a3203524349_2.jpg,rock,0.9608632922172546,0.9434255361557008,0.9264733791351318,0.9239396452903748,0.9037036895751952,0.8955138325691223,0.868378221988678,0.8585917949676514,0.8537779450416565,0.8529842495918274
art,illustration,mythical creature,fictional character,,,,,,,a2999044640_2.jpg,rock,0.784950852394104,0.6843668818473816,0.6222890615463257,0.5138317346572876,,,,,,
red,text,font,poster,graphic design,art,illustration,graphics,computer wallpaper,fictional character,a1613833310_2.jpg,rock,0.9706016778945924,0.90085768699646,0.8021116852760315,0.7715064883232117,0.7654427289962769,0.6768923997879028,0.6677845120429993,0.6206896305084229,0.5882339477539062,0.5573967099189758
rock concert,entertainment,stage,performance,concert,darkness,performance art,string instrument,singing,music,a3614813876_2.jpg,rock,0.9337977766990662,0.9040643572807312,0.8429930210113525,0.7736599445343018,0.7693106532096863,0.7397738099098206,0.7168168425559998,0.7131890654563904,0.6989452242851257,0.6972728371620178
musical instrument,string instrument accessory,string instrument,guitar,string instrument,bass guitar,plucked string instruments,guitar accessory,acoustic guitar,slide guitar,a3006773153_2.jpg,rock,0.98297518491745,0.9477719664573668,0.9392394423484802,0.9371923208236694,0.9166938662528992,0.8648085594177246,0.8287637233734131,0.7901467680931091,0.7659525871276855,0.7188428044319153
reflection,water,poster,album cover,phenomenon,water resources,font,graphics,computer wallpaper,,a1602565478_2.jpg,rock,0.9287357926368712,0.9106975197792052,0.7799500823020935,0.7580054998397827,0.7547649145126343,0.5891134738922119,0.5840690732002258,0.5419094562530518,0.5086355805397034,
nature,text,sky,font,tree,black and white,phenomenon,atmosphere,cloud,stock photography,a1312984728_2.jpg,rock,0.9443862438201904,0.9066107273101808,0.8792909979820251,0.8357666730880737,0.8290899991989136,0.7903887033462524,0.7547649145126343,0.7089478373527527,0.6515671014785767,0.6507587432861328
grass,outhouse,tree,,,,,,,,a2522914252_2.jpg,rock,0.6327905654907227,0.6038017272949219,0.5476664304733276,,,,,,,
album cover,film,phenomenon,poster,darkness,font,musical instrument accessory,visual effects,computer wallpaper,action film,a2685255708_2.jpg,rock,0.932989776134491,0.7799330353736877,0.7547649145126343,0.725480318069458,0.7183743119239807,0.6793025732040405,0.6308649182319641,0.6270185112953186,0.605566143989563,0.5745894908905029
font,text,flora,pattern,grass,graphics,brand,,,,a1889741808_2.jpg,rock,0.8680429458618164,0.8538488149642944,0.7740451693534851,0.6551050543785095,0.5637724995613098,0.5444268584251404,0.5161116123199463,,,
material,,,,,,,,,,a1298028458_2.jpg,rock,0.5865387320518494,,,,,,,,,
green,grass,grassland,text,lawn,sky,font,happiness,meadow,field,a3150992172_2.jpg,rock,0.9710935354232788,0.9167878031730652,0.8912125229835509,0.8672011494636536,0.7138221859931946,0.7127095460891724,0.6771693229675293,0.6625673770904541,0.6615464687347412,0.64677494764328
leisure,swimming pool,water,resort,vacation,tourism,recreation,summer,fun,outdoor structure,a3184460958_2.jpg,rock,0.9612221121788024,0.9180010557174684,0.7361167073249817,0.7265831232070923,0.7103949785232544,0.7096056938171387,0.7059144377708435,0.6749897003173828,0.6689213514328003,0.6135234236717224
text,orange,font,art,poster,calligraphy,illustration,line,area,graphics,a3516558215_2.jpg,rock,0.9597176313400269,0.9186293482780457,0.9156908392906188,0.8583137989044191,0.7816745042800903,0.7474209070205688,0.736001193523407,0.7068253755569458,0.6720095872879028,0.6206305623054504
blue,light,snapshot,fun,technology,sky,darkness,,,,a2780438379_2.jpg,rock,0.9683902859687804,0.8475039005279541,0.8176745176315308,0.7471940517425537,0.6207009553909302,0.5653904676437378,0.5325641036033629,,,
text,font,product,logo,area,line,brand,graphics,,,a2136480044_2.jpg,rock,0.9557673335075378,0.8959425091743469,0.7590417861938477,0.7055140733718872,0.6720095872879028,0.659081757068634,0.6297391653060913,0.5979589223861694,,
font,album cover,illustration,graphics,,,,,,,a3368867442_2.jpg,rock,0.7612866759300232,0.7114744186401367,0.5706295967102051,0.5094672441482544,,,,,,
text,yellow,orange,font,art,graphic design,illustration,line,design,poster,a1587573752_2.jpg,rock,0.9568291902542114,0.9132437109947203,0.9067478775978088,0.8579061627388,0.8246245980262756,0.7860054969787598,0.7142946720123291,0.7112929821014404,0.7111539840698242,0.6935333013534546
pink,text,font,logo,graphic design,graphics,product design,magenta,brand,illustration,a1158505378_2.jpg,rock,0.9608034491539,0.9468972086906432,0.8964492082595825,0.7062150835990906,0.6605149507522583,0.6149656772613525,0.5835285186767578,0.5790451169013977,0.5786865949630737,0.5769866704940796
silhouette,black and white,sky,,,,,,,,a1873872941_2.jpg,rock,0.7503913640975952,0.5593312382698059,0.5518136024475098,,,,,,,
text,orange,font,halloween,graphics,computer wallpaper,pumpkin,brand,,,a2133838079_2.jpg,rock,0.9133477807044984,0.8292609453201294,0.8064756989479065,0.7044463753700256,0.5838904976844788,0.5562372207641602,0.5337416529655457,0.5193564891815186,,
car,motor vehicle,vehicle,automotive design,product,technology,product design,graphic design,illustration,font,a2686349195_2.jpg,rock,0.970625638961792,0.9652938246726991,0.8631076812744141,0.8470905423164368,0.80595862865448,0.7053778767585754,0.683090329170227,0.6768590807914734,0.6564558148384094,0.6361352205276489
art,poster,album cover,illustration,modern art,design,graphic design,pattern,graphics,visual arts,a1875385882_2.jpg,rock,0.927445352077484,0.8989845514297485,0.7813194394111633,0.7748780846595764,0.7366018295288086,0.7010687589645386,0.6317873001098633,0.5920335650444031,0.5765674114227295,0.5722501873970032
album cover,guitarist,musician,guitar,plucked string instruments,string instrument,string instrument,musical instrument,electric guitar,,a1244713303_2.jpg,rock,0.8723450303077698,0.8616377711296082,0.8052246570587158,0.7509229183197021,0.6966577172279358,0.6803463101387024,0.5967915058135986,0.5281229615211487,0.5099973678588867,
album cover,poster,music,film,font,album,television program,computer wallpaper,,,a1540874948_2.jpg,rock,0.8659995198249817,0.7180197238922119,0.6307922005653381,0.5996791124343872,0.5567889809608461,0.5533178448677063,0.5432595014572144,0.5117653012275696,,
pink,text,font,product,clip art,line,area,organ,graphics,smile,a3612194747_2.jpg,rock,0.9307578802108764,0.9238315224647522,0.8380687832832336,0.8029565811157227,0.7922106981277466,0.6902617812156677,0.6720095872879028,0.6618561744689941,0.6279440522193909,0.5983358025550842
dalmatian,dog like mammal,dog breed,nose,dog,snout,horse like mammal,photo caption,non sporting group,organism,a4049662271_2.jpg,rock,0.9193627834320068,0.9158315658569336,0.8976699113845825,0.8919721245765686,0.8580620884895325,0.8278675675392151,0.8187779188156128,0.7986214160919191,0.6529603004455566,0.6395664811134338
mammal,dog,dog like mammal,fauna,dog breed group,dog breed,,,,,a2291698138_2.jpg,rock,0.9230092763900756,0.8983771204948425,0.8974564671516418,0.7924081087112427,0.6688674688339233,0.558405339717865,,,,
text,graphic design,font,art,design,advertising,graphics,illustration,pattern,symmetry,a1887305799_2.jpg,rock,0.8711267709732056,0.7812861800193787,0.7100058794021606,0.7027286887168884,0.6554466485977173,0.6550872921943665,0.576445996761322,0.570845365524292,0.5508092045783997,0.5265933871269226
text,font,brown,logo,line,brand,computer wallpaper,graphics,,,a2225423808_2.jpg,rock,0.9437944889068604,0.898692786693573,0.874007523059845,0.6729974150657654,0.6609857082366943,0.6260045766830444,0.5339664816856384,0.5223714709281921,,
guitarist,album cover,black and white,string instrument,guitar,musical instrument,plucked string instruments,string instrument,string instrument accessory,musician,a1958934641_2.jpg,rock,0.917239785194397,0.9163318276405334,0.8781309723854065,0.8526509404182434,0.8431457877159119,0.8134274482727051,0.7879342436790466,0.7837226390838623,0.7761208415031433,0.7703119516372681
painting,watercolor paint,tourist attraction,art,paint,wood,artwork,galiot,visual arts,ship,a2027685254_2.jpg,rock,0.9233139157295228,0.8193814158439636,0.8087074160575867,0.6975363492965698,0.6716512441635132,0.6377659440040588,0.6215298771858215,0.6179618835449219,0.611634373664856,0.5984397530555725
technology,electronic device,advertising,,,,,,,,a3350867150_2.jpg,rock,0.8827645182609558,0.688038170337677,0.5002404451370239,,,,,,,
art,album cover,tapestry,modern art,illustration,,,,,,a1732403797_2.jpg,rock,0.9455814361572266,0.76064133644104,0.6286658048629761,0.6037221550941467,0.5810423493385315,,,,,
cartoon,vertebrate,text,fictional character,mythical creature,organism,plant,art,organ,produce,a1603115370_2.jpg,rock,0.9379234313964844,0.9037036895751952,0.8741967082023621,0.8602432012557983,0.8215091228485107,0.7979553937911987,0.7657562494277954,0.7174330949783325,0.7121884226799011,0.6903167366981506
elephant,elephants and mammoths,indian elephant,mammal,terrestrial animal,african elephant,fauna,wildlife,organism,snout,a3083336849_2.jpg,rock,0.9914026260375975,0.9871813058853148,0.9349093437194824,0.9263296723365784,0.9175708293914796,0.8863908648490906,0.8593246936798096,0.7832417488098145,0.6491762399673462,0.5067406892776489
text,black and white,silhouette,font,joint,logo,graphics,graphic design,brand,monochrome,a2683020210_2.jpg,rock,0.9231961965560912,0.8599737882614136,0.7952008843421936,0.7494639158248901,0.7032800912857056,0.6946268081665039,0.6004871129989624,0.5950927734375,0.5721582770347595,0.5680601596832275
head,still life photography,spiral,font,,,,,,,a3849656770_2.jpg,rock,0.8604522347450256,0.6623363494873047,0.5268827676773071,0.5044521093368529,,,,,,
property,roof,home,residential area,house,architecture,lighting,building,facade,sky,a3183312341_2.jpg,rock,0.9143959879875184,0.9062858819961548,0.8641945719718933,0.8425179719924927,0.8415994644165039,0.7984345555305481,0.7733107805252075,0.7673622369766235,0.6943889260292053,0.6889761090278625
text,font,pattern,line,design,material,angle,product,brand,graphics,a1479738344_2.jpg,rock,0.9311327338218688,0.8771670460700989,0.7284367084503174,0.7254946827888489,0.7019484639167786,0.6813450455665588,0.569717288017273,0.5470944046974182,0.524104118347168,0.5050166249275208
black and white,album cover,monochrome photography,music,poster,monochrome,arm,human,font,human behavior,a3241431217_2.jpg,rock,0.9298391938209534,0.9023051857948304,0.840046226978302,0.760746419429779,0.7104455232620239,0.6974039077758789,0.6853848695755005,0.6813196539878845,0.5724372267723083,0.5341705679893494
guitarist,entertainment,musician,rock concert,concert,drums,music,purple,performance,singing,a1766700824_2.jpg,rock,0.9575981497764589,0.9552878141403198,0.9378160238265992,0.9186179637908936,0.918209195137024,0.9068769812583924,0.8848499059677124,0.8830493092536926,0.8802533745765686,0.8782972097396851
water,reflection,snow,winter,tree,freezing,plant,ice,sky,,a4082279602_2.jpg,rock,0.9549551010131836,0.9417917132377625,0.938466489315033,0.920592725276947,0.8713408708572388,0.8666918873786926,0.5869163870811462,0.5683990716934204,0.5307246446609497,
stage,entertainment,rock concert,music,singing,performance,musician,concert,musical instrument,guitarist,a1812701511_2.jpg,rock,0.9267513155937196,0.9214460849761964,0.8886393904685974,0.8776120543479919,0.8436287641525269,0.8410526514053345,0.8342421054840088,0.8222065567970276,0.8058406710624695,0.7733270525932312
atmosphere,darkness,night,light,black and white,sky,phenomenon,lighting,street light,midnight,a1203015178_2.jpg,rock,0.8843617439270021,0.8757935166358948,0.8665693998336792,0.8533964753150941,0.8197015523910522,0.7701402902603149,0.7547649145126343,0.7491333484649658,0.642032265663147,0.6005958318710327
cartoon,font,poster,art,illustration,graphic design,graphics,logo,fictional character,,a1474782053_2.jpg,rock,0.8171380162239075,0.7754063606262207,0.7555529475212097,0.6973270773887634,0.6922608613967896,0.6207444071769714,0.6152461767196655,0.6057144999504089,0.5135250687599182,
text,history,font,wood,,,,,,,a1387285775_2.jpg,rock,0.9326738715171814,0.7007369995117188,0.6314566135406494,0.6210760474205017,,,,,,
cartoon,black,text,black and white,font,line art,drawing,hairstyle,emotion,sketch,a3616332164_2.jpg,rock,0.9501925110816956,0.94953054189682,0.9435620307922364,0.9335687756538392,0.9136117100715636,0.9040603041648864,0.853026807308197,0.8115131258964539,0.8081045746803284,0.8034178018569946
poster,font,illustration,art,space,graphic design,advertising,graphics,world,recreation,a2984648400_2.jpg,rock,0.9003381133079529,0.7807610034942627,0.6530892252922058,0.612885057926178,0.5456128120422363,0.5449154973030089,0.5347093343734741,0.5329405069351196,0.5167157649993896,0.5129906535148621
green,leaf,plant,flora,font,plant stem,graphics,flower,body jewelry,,a1564956772_2.jpg,rock,0.9348182678222656,0.8830791711807251,0.8576219081878662,0.7862286567687988,0.7111923098564148,0.6429083347320557,0.6005755662918091,0.5734739899635315,0.5363751053810121,
text,neon sign,light,neon,signage,electronic signage,font,product,electric blue,logo,a1732240727_2.jpg,rock,0.9091598391532898,0.8472845554351807,0.8227505683898926,0.8044074177742004,0.7953314781188965,0.7909091711044312,0.768693745136261,0.7195972800254822,0.6749635338783264,0.5667446255683899
metal,material,texture,pattern,automotive tire,mesh,steel,font,,,a3669961178_2.jpg,rock,0.8466377854347229,0.7699458599090576,0.6780824065208435,0.6267414689064026,0.6071292757987976,0.6007752418518066,0.5628684163093567,0.5369893908500671,,
black,text,footwear,black and white,font,line,shoe,monochrome,product design,area,a2230920455_2.jpg,rock,0.9591194391250609,0.943150758743286,0.9396225214004515,0.9287469387054444,0.8904671669006348,0.7537744045257568,0.7497199177742004,0.7190679907798767,0.6732710599899292,0.6720095872879028
design,art,pattern,font,,,,,,,a2855153701_2.jpg,rock,0.700070858001709,0.6211002469062805,0.5744286179542542,0.5354756116867065,,,,,,
heat,darkness,phenomenon,night,computer wallpaper,midnight,,,,,a3350297535_2.jpg,rock,0.8445208668708801,0.8009353280067444,0.7547649145126343,0.5964092016220093,0.5232205986976624,0.5163447260856628,,,,
red,heat,sky,sunset,sunrise,evening,computer wallpaper,,,,a3285750010_2.jpg,rock,0.9652338624000548,0.8785257339477539,0.7563354372978209,0.6535713076591492,0.5555370450019836,0.5493293404579163,0.5348622798919678,,,
water,recreation,advertising,fun,font,,,,,,a2238319074_2.jpg,rock,0.6745648980140686,0.6625828742980957,0.6219485402107239,0.5666965842247009,0.5243848562240601,,,,,
light,night,snow,phenomenon,ice,geological phenomenon,freezing,darkness,shadow,sky,a1722608430_2.jpg,rock,0.8353312015533447,0.8078486323356628,0.756801187992096,0.7547649145126343,0.7410817742347717,0.7208850383758545,0.677558183670044,0.6161082983016968,0.5896231532096863,0.5626047253608704
sky,cloud,atmosphere,daytime,cumulus,atmosphere of earth,meteorological phenomenon,storm,phenomenon,horizon,a1988052861_2.jpg,rock,0.9882463216781616,0.982228934764862,0.9429055452346802,0.9381970763206482,0.927855908870697,0.8172425031661987,0.7713931202888489,0.7576574683189392,0.7547649145126343,0.7392488718032837
black and white,hand,product,finger,font,monochrome,monochrome photography,brand,,,a2586929402_2.jpg,rock,0.8994362354278564,0.8231069445610046,0.7743145823478699,0.7301417589187622,0.6379445195198059,0.6279308199882507,0.6172603964805603,0.50754314661026,,
t shirt,muscle,arm,product,facial hair,,,,,,a3141705243_2.jpg,rock,0.8725225329399109,0.6805616617202759,0.6724365949630737,0.6281700730323792,0.5825015306472778,,,,,
guitarist,music,human body,musical instrument accessory,string instrument,plucked string instruments,string instrument,event,darkness,musician,a4149926887_2.jpg,rock,0.8625326752662659,0.7938953638076782,0.7411763668060303,0.7127999663352966,0.7078673839569092,0.6824323534965515,0.637938380241394,0.6259574890136719,0.6076915860176086,0.5907343029975891
music,black and white,musician,monochrome photography,monochrome,musical instrument,session musician,musical instrument accessory,performance,,a3541964936_2.jpg,rock,0.9144004583358764,0.8948104977607727,0.7499018907546997,0.7335408329963684,0.6374201774597168,0.6249110102653503,0.5846593379974365,0.5731477737426758,0.5711047053337097,
black,black and white,monochrome,monochrome photography,organism,font,darkness,silhouette,computer wallpaper,joint,a4285272233_2.jpg,rock,0.952016830444336,0.9213134646415709,0.7686522603034973,0.6875711679458618,0.6277698278427124,0.6005337834358215,0.5957285165786743,0.592927098274231,0.5903543829917908,0.5298924446105957
blue,text,font,logo,product,azure,sky,line,product,area,a1274647880_2.jpg,rock,0.9683783650398254,0.9557212591171264,0.9102174043655396,0.8436962366104126,0.8330024480819702,0.8065440654754639,0.7858668565750122,0.7144168615341187,0.7080521583557129,0.6720095872879028
cat,small to medium sized cats,whiskers,cat like mammal,photo caption,album cover,black cat,kitten,poster,font,a3310974298_2.jpg,rock,0.9812761545181274,0.9212689399719238,0.9021577835083008,0.8891915678977966,0.7741426825523376,0.7541665434837341,0.7500857710838318,0.699566662311554,0.6828840970993042,0.6813993453979492
technology,product,font,product,product design,skeleton,,,,,a2780443429_2.jpg,rock,0.7763912081718445,0.7616046667098999,0.6591575145721436,0.6323297023773193,0.6246252059936523,0.5053950548171997,,,,
skull,album cover,art,bone,graphic design,illustration,poster,font,graphics,album,a4084442441_2.jpg,rock,0.8600020408630371,0.8530365228652954,0.8017946481704712,0.7448830008506775,0.7089619636535645,0.6947100162506104,0.6818268895149231,0.6706732511520386,0.6119397282600403,0.5528866052627563
black,text,font,darkness,computer wallpaper,logo,graphics,black and white,brand,midnight,a2679295091_2.jpg,rock,0.9553284645080566,0.9529635906219482,0.9306630492210388,0.7420642375946045,0.7258340716362,0.7219741940498352,0.618522047996521,0.6068962216377258,0.5340565443038939,0.5226199030876161
purple,violet,text,phenomenon,sky,lightning,font,energy,graphics,midnight,a4221598876_2.jpg,rock,0.9501537084579468,0.9428054690361024,0.866404116153717,0.7547649145126343,0.7003725171089172,0.6443216800689697,0.6280072331428528,0.6187290549278259,0.5919142365455627,0.5659990310668945
red,text,picture frame,font,signage,brand,rectangle,,,,a1456371998_2.jpg,rock,0.9553160071372986,0.9184067845344543,0.750860333442688,0.7191315293312073,0.5718767046928406,0.5332370996475221,0.5264886617660522,,,
crown,skull,,,,,,,,,a2290199250_2.jpg,rock,0.5487782955169678,0.5409252047538757,,,,,,,,
ecosystem,cartoon,wing,art,water,illustration,sky,ecoregion,bird,plant community,a1944208723_2.jpg,rock,0.9400190114974976,0.911661684513092,0.8051986098289491,0.7366487979888916,0.7191606760025024,0.7162241339683533,0.7039735317230225,0.6922616362571716,0.6732543110847473,0.6114802360534668
sky,lightning,atmosphere,phenomenon,earth,computer wallpaper,electric blue,energy,space,world,a2006844410_2.jpg,rock,0.8923643827438354,0.8841387629508972,0.8464903235435486,0.7547649145126343,0.6845133900642395,0.6162505745887756,0.6094763278961182,0.5940222144126892,0.5532834529876709,0.5506616830825806
night,fun,darkness,facial hair,event,midnight,,,,,a2469114046_2.jpg,rock,0.8331362009048462,0.8083886504173279,0.7205124497413635,0.7127164006233215,0.6446627378463745,0.575591504573822,,,,
white,photograph,black,black and white,text,monochrome photography,photography,monochrome,font,album cover,a3486861328_2.jpg,rock,0.958503484725952,0.9567204713821412,0.9541366696357728,0.9387933611869812,0.906861424446106,0.8580943942070007,0.7959051132202148,0.7283433079719543,0.7179116606712341,0.6739351153373718
